Pokedex Number,Pokemon,Link,HP,Attack,Defense,Speed,Special Attack,Special Defense,Stat Total
441,Chatot,https://bulbapedia.bulbagarden.net/wiki/Chatot_(Pok%C3%A9mon),76,65,45,91,92,42,411
442,Spiritomb,https://bulbapedia.bulbagarden.net/wiki/Spiritomb_(Pok%C3%A9mon),50,92,108,35,92,108,485
443,Gible,https://bulbapedia.bulbagarden.net/wiki/Gible_(Pok%C3%A9mon),58,70,45,42,40,45,300
444,Gabite,https://bulbapedia.bulbagarden.net/wiki/Gabite_(Pok%C3%A9mon),68,90,65,82,50,55,410
445,Garchomp,https://bulbapedia.bulbagarden.net/wiki/Garchomp_(Pok%C3%A9mon),108,130,95,102,80,85,600
446,Munchlax,https://bulbapedia.bulbagarden.net/wiki/Munchlax_(Pok%C3%A9mon),135,85,40,5,40,85,390
447,Riolu,https://bulbapedia.bulbagarden.net/wiki/Riolu_(Pok%C3%A9mon),40,70,40,60,35,40,285
448,Lucario,https://bulbapedia.bulbagarden.net/wiki/Lucario_(Pok%C3%A9mon),70,110,70,90,115,70,525
449,Hippopotas,https://bulbapedia.bulbagarden.net/wiki/Hippopotas_(Pok%C3%A9mon),68,72,78,32,38,42,330
450,Hippowdon,https://bulbapedia.bulbagarden.net/wiki/Hippowdon_(Pok%C3%A9mon),108,112,118,47,68,72,525
451,Skorupi,https://bulbapedia.bulbagarden.net/wiki/Skorupi_(Pok%C3%A9mon),40,50,90,65,30,55,330
452,Drapion,https://bulbapedia.bulbagarden.net/wiki/Drapion_(Pok%C3%A9mon),70,90,110,95,60,75,500
453,Croagunk,https://bulbapedia.bulbagarden.net/wiki/Croagunk_(Pok%C3%A9mon),48,61,40,50,61,40,300
454,Toxicroak,https://bulbapedia.bulbagarden.net/wiki/Toxicroak_(Pok%C3%A9mon),83,106,65,85,86,65,490
455,Carnivine,https://bulbapedia.bulbagarden.net/wiki/Carnivine_(Pok%C3%A9mon),74,100,72,46,90,72,454
456,Finneon,https://bulbapedia.bulbagarden.net/wiki/Finneon_(Pok%C3%A9mon),49,49,56,66,49,61,330
457,Lumineon,https://bulbapedia.bulbagarden.net/wiki/Lumineon_(Pok%C3%A9mon),69,69,76,91,69,86,460
458,Mantyke,https://bulbapedia.bulbagarden.net/wiki/Mantyke_(Pok%C3%A9mon),45,20,50,50,60,120,345
459,Snover,https://bulbapedia.bulbagarden.net/wiki/Snover_(Pok%C3%A9mon),60,62,50,40,62,60,334
460,Abomasnow,https://bulbapedia.bulbagarden.net/wiki/Abomasnow_(Pok%C3%A9mon),90,92,75,60,92,85,494
461,Weavile,https://bulbapedia.bulbagarden.net/wiki/Weavile_(Pok%C3%A9mon),70,120,65,125,45,85,510
462,Magnezone,https://bulbapedia.bulbagarden.net/wiki/Magnezone_(Pok%C3%A9mon),70,70,115,60,130,90,535
463,Lickilicky,https://bulbapedia.bulbagarden.net/wiki/Lickilicky_(Pok%C3%A9mon),110,85,95,50,80,95,515
464,Rhyperior,https://bulbapedia.bulbagarden.net/wiki/Rhyperior_(Pok%C3%A9mon),115,140,130,40,55,55,535
465,Tangrowth,https://bulbapedia.bulbagarden.net/wiki/Tangrowth_(Pok%C3%A9mon),100,100,125,50,110,50,535
466,Electivire,https://bulbapedia.bulbagarden.net/wiki/Electivire_(Pok%C3%A9mon),75,123,67,95,95,85,540
467,Magmortar,https://bulbapedia.bulbagarden.net/wiki/Magmortar_(Pok%C3%A9mon),75,95,67,83,125,95,540
468,Togekiss,https://bulbapedia.bulbagarden.net/wiki/Togekiss_(Pok%C3%A9mon),85,50,95,80,120,115,545
469,Yanmega,https://bulbapedia.bulbagarden.net/wiki/Yanmega_(Pok%C3%A9mon),86,76,86,95,116,56,515
470,Leafeon,https://bulbapedia.bulbagarden.net/wiki/Leafeon_(Pok%C3%A9mon),65,110,130,95,60,65,525
471,Glaceon,https://bulbapedia.bulbagarden.net/wiki/Glaceon_(Pok%C3%A9mon),65,60,110,65,130,95,525
472,Gliscor,https://bulbapedia.bulbagarden.net/wiki/Gliscor_(Pok%C3%A9mon),75,95,125,95,45,75,510
473,Mamoswine,https://bulbapedia.bulbagarden.net/wiki/Mamoswine_(Pok%C3%A9mon),110,130,80,80,70,60,530
474,Porygon-Z,https://bulbapedia.bulbagarden.net/wiki/Porygon-Z_(Pok%C3%A9mon),85,80,70,90,135,75,535
475,Gallade,https://bulbapedia.bulbagarden.net/wiki/Gallade_(Pok%C3%A9mon),68,125,65,80,65,115,518
476,Probopass,https://bulbapedia.bulbagarden.net/wiki/Probopass_(Pok%C3%A9mon),60,55,145,40,75,150,525
477,Dusknoir,https://bulbapedia.bulbagarden.net/wiki/Dusknoir_(Pok%C3%A9mon),45,100,135,45,65,135,525
478,Froslass,https://bulbapedia.bulbagarden.net/wiki/Froslass_(Pok%C3%A9mon),70,80,70,110,80,70,480
479,Rotom,https://bulbapedia.bulbagarden.net/wiki/Rotom_(Pok%C3%A9mon),50,50,77,91,95,77,440
479,Rotom Heat Rotom,https://bulbapedia.bulbagarden.net/wiki/Rotom_(Pok%C3%A9mon),50,65,107,86,105,107,520
479,Rotom Wash Rotom,https://bulbapedia.bulbagarden.net/wiki/Rotom_(Pok%C3%A9mon),50,65,107,86,105,107,520
479,Rotom Frost Rotom,https://bulbapedia.bulbagarden.net/wiki/Rotom_(Pok%C3%A9mon),50,65,107,86,105,107,520
479,Rotom Fan Rotom,https://bulbapedia.bulbagarden.net/wiki/Rotom_(Pok%C3%A9mon),50,65,107,86,105,107,520
479,Rotom Mow Rotom,https://bulbapedia.bulbagarden.net/wiki/Rotom_(Pok%C3%A9mon),50,65,107,86,105,107,520
480,Uxie,https://bulbapedia.bulbagarden.net/wiki/Uxie_(Pok%C3%A9mon),75,75,130,95,75,130,580
481,Mesprit,https://bulbapedia.bulbagarden.net/wiki/Mesprit_(Pok%C3%A9mon),80,105,105,80,105,105,580
482,Azelf,https://bulbapedia.bulbagarden.net/wiki/Azelf_(Pok%C3%A9mon),75,125,70,115,125,70,580
483,Dialga,https://bulbapedia.bulbagarden.net/wiki/Dialga_(Pok%C3%A9mon),100,120,120,90,150,100,680
483,Dialga Origin Forme,https://bulbapedia.bulbagarden.net/wiki/Dialga_(Pok%C3%A9mon),100,100,120,90,150,120,680
484,Palkia,https://bulbapedia.bulbagarden.net/wiki/Palkia_(Pok%C3%A9mon),90,120,100,100,150,120,680
484,Palkia Origin Forme,https://bulbapedia.bulbagarden.net/wiki/Palkia_(Pok%C3%A9mon),90,100,100,120,150,120,680
485,Heatran,https://bulbapedia.bulbagarden.net/wiki/Heatran_(Pok%C3%A9mon),91,90,106,77,130,106,600
486,Regigigas,https://bulbapedia.bulbagarden.net/wiki/Regigigas_(Pok%C3%A9mon),110,160,110,100,80,110,670
487,Giratina Altered Forme,https://bulbapedia.bulbagarden.net/wiki/Giratina_(Pok%C3%A9mon),150,100,120,90,100,120,680
487,Giratina Origin Forme,https://bulbapedia.bulbagarden.net/wiki/Giratina_(Pok%C3%A9mon),150,120,100,90,120,100,680
488,Cresselia,https://bulbapedia.bulbagarden.net/wiki/Cresselia_(Pok%C3%A9mon),120,70,110,85,75,120,580
489,Phione,https://bulbapedia.bulbagarden.net/wiki/Phione_(Pok%C3%A9mon),80,80,80,80,80,80,480
490,Manaphy,https://bulbapedia.bulbagarden.net/wiki/Manaphy_(Pok%C3%A9mon),100,100,100,100,100,100,600
491,Darkrai,https://bulbapedia.bulbagarden.net/wiki/Darkrai_(Pok%C3%A9mon),70,90,90,125,135,90,600
492,Shaymin Land Forme,https://bulbapedia.bulbagarden.net/wiki/Shaymin_(Pok%C3%A9mon),100,100,100,100,100,100,600
492,Shaymin Sky Forme,https://bulbapedia.bulbagarden.net/wiki/Shaymin_(Pok%C3%A9mon),100,103,75,127,120,75,600
493,Arceus,https://bulbapedia.bulbagarden.net/wiki/Arceus_(Pok%C3%A9mon),120,120,120,120,120,120,720
494,Victini,https://bulbapedia.bulbagarden.net/wiki/Victini_(Pok%C3%A9mon),100,100,100,100,100,100,600
495,Snivy,https://bulbapedia.bulbagarden.net/wiki/Snivy_(Pok%C3%A9mon),45,45,55,63,45,55,308
496,Servine,https://bulbapedia.bulbagarden.net/wiki/Servine_(Pok%C3%A9mon),60,60,75,83,60,75,413
497,Serperior,https://bulbapedia.bulbagarden.net/wiki/Serperior_(Pok%C3%A9mon),75,75,95,113,75,95,528
498,Tepig,https://bulbapedia.bulbagarden.net/wiki/Tepig_(Pok%C3%A9mon),65,63,45,45,45,45,308
499,Pignite,https://bulbapedia.bulbagarden.net/wiki/Pignite_(Pok%C3%A9mon),90,93,55,55,70,55,418
500,Emboar,https://bulbapedia.bulbagarden.net/wiki/Emboar_(Pok%C3%A9mon),110,123,65,65,100,65,528
501,Oshawott,https://bulbapedia.bulbagarden.net/wiki/Oshawott_(Pok%C3%A9mon),55,55,45,45,63,45,308
502,Dewott,https://bulbapedia.bulbagarden.net/wiki/Dewott_(Pok%C3%A9mon),75,75,60,60,83,60,413
503,Samurott,https://bulbapedia.bulbagarden.net/wiki/Samurott_(Pok%C3%A9mon),95,100,85,70,108,70,528
504,Patrat,https://bulbapedia.bulbagarden.net/wiki/Patrat_(Pok%C3%A9mon),45,55,39,42,35,39,255
505,Watchog,https://bulbapedia.bulbagarden.net/wiki/Watchog_(Pok%C3%A9mon),60,85,69,77,60,69,420
506,Lillipup,https://bulbapedia.bulbagarden.net/wiki/Lillipup_(Pok%C3%A9mon),45,60,45,55,25,45,275
507,Herdier,https://bulbapedia.bulbagarden.net/wiki/Herdier_(Pok%C3%A9mon),65,80,65,60,35,65,370
508,Stoutland,https://bulbapedia.bulbagarden.net/wiki/Stoutland_(Pok%C3%A9mon),85,110,90,80,45,90,500
509,Purrloin,https://bulbapedia.bulbagarden.net/wiki/Purrloin_(Pok%C3%A9mon),41,50,37,66,50,37,281
510,Liepard,https://bulbapedia.bulbagarden.net/wiki/Liepard_(Pok%C3%A9mon),64,88,50,106,88,50,446
511,Pansage,https://bulbapedia.bulbagarden.net/wiki/Pansage_(Pok%C3%A9mon),50,53,48,64,53,48,316
512,Simisage,https://bulbapedia.bulbagarden.net/wiki/Simisage_(Pok%C3%A9mon),75,98,63,101,98,63,498
513,Pansear,https://bulbapedia.bulbagarden.net/wiki/Pansear_(Pok%C3%A9mon),50,53,48,64,53,48,316
514,Simisear,https://bulbapedia.bulbagarden.net/wiki/Simisear_(Pok%C3%A9mon),75,98,63,101,98,63,498
515,Panpour,https://bulbapedia.bulbagarden.net/wiki/Panpour_(Pok%C3%A9mon),50,53,48,64,53,48,316
516,Simipour,https://bulbapedia.bulbagarden.net/wiki/Simipour_(Pok%C3%A9mon),75,98,63,101,98,63,498
517,Munna,https://bulbapedia.bulbagarden.net/wiki/Munna_(Pok%C3%A9mon),76,25,45,24,67,55,292
518,Musharna,https://bulbapedia.bulbagarden.net/wiki/Musharna_(Pok%C3%A9mon),116,55,85,29,107,95,487
519,Pidove,https://bulbapedia.bulbagarden.net/wiki/Pidove_(Pok%C3%A9mon),50,55,50,43,36,30,264
520,Tranquill,https://bulbapedia.bulbagarden.net/wiki/Tranquill_(Pok%C3%A9mon),62,77,62,65,50,42,358
521,Unfezant,https://bulbapedia.bulbagarden.net/wiki/Unfezant_(Pok%C3%A9mon),80,115,80,93,65,55,488
522,Blitzle,https://bulbapedia.bulbagarden.net/wiki/Blitzle_(Pok%C3%A9mon),45,60,32,76,50,32,295
523,Zebstrika,https://bulbapedia.bulbagarden.net/wiki/Zebstrika_(Pok%C3%A9mon),75,100,63,116,80,63,497
524,Roggenrola,https://bulbapedia.bulbagarden.net/wiki/Roggenrola_(Pok%C3%A9mon),55,75,85,15,25,25,280
525,Boldore,https://bulbapedia.bulbagarden.net/wiki/Boldore_(Pok%C3%A9mon),70,105,105,20,50,40,390
526,Gigalith,https://bulbapedia.bulbagarden.net/wiki/Gigalith_(Pok%C3%A9mon),85,135,130,25,60,80,515
527,Woobat,https://bulbapedia.bulbagarden.net/wiki/Woobat_(Pok%C3%A9mon),65,45,43,72,55,43,323
528,Swoobat,https://bulbapedia.bulbagarden.net/wiki/Swoobat_(Pok%C3%A9mon),67,57,55,114,77,55,425
529,Drilbur,https://bulbapedia.bulbagarden.net/wiki/Drilbur_(Pok%C3%A9mon),60,85,40,68,30,45,328
530,Excadrill,https://bulbapedia.bulbagarden.net/wiki/Excadrill_(Pok%C3%A9mon),110,135,60,88,50,65,508
531,Audino,https://bulbapedia.bulbagarden.net/wiki/Audino_(Pok%C3%A9mon),103,60,86,50,60,86,445
532,Timburr,https://bulbapedia.bulbagarden.net/wiki/Timburr_(Pok%C3%A9mon),75,80,55,35,25,35,305
533,Gurdurr,https://bulbapedia.bulbagarden.net/wiki/Gurdurr_(Pok%C3%A9mon),85,105,85,40,40,50,405
534,Conkeldurr,https://bulbapedia.bulbagarden.net/wiki/Conkeldurr_(Pok%C3%A9mon),105,140,95,45,55,65,505
535,Tympole,https://bulbapedia.bulbagarden.net/wiki/Tympole_(Pok%C3%A9mon),50,50,40,64,50,40,294
536,Palpitoad,https://bulbapedia.bulbagarden.net/wiki/Palpitoad_(Pok%C3%A9mon),75,65,55,69,65,55,384
537,Seismitoad,https://bulbapedia.bulbagarden.net/wiki/Seismitoad_(Pok%C3%A9mon),105,95,75,74,85,75,509
538,Throh,https://bulbapedia.bulbagarden.net/wiki/Throh_(Pok%C3%A9mon),120,100,85,45,30,85,465
539,Sawk,https://bulbapedia.bulbagarden.net/wiki/Sawk_(Pok%C3%A9mon),75,125,75,85,30,75,465
540,Sewaddle,https://bulbapedia.bulbagarden.net/wiki/Sewaddle_(Pok%C3%A9mon),45,53,70,42,40,60,310
541,Swadloon,https://bulbapedia.bulbagarden.net/wiki/Swadloon_(Pok%C3%A9mon),55,63,90,42,50,80,380
542,Leavanny,https://bulbapedia.bulbagarden.net/wiki/Leavanny_(Pok%C3%A9mon),75,103,80,92,70,80,500
543,Venipede,https://bulbapedia.bulbagarden.net/wiki/Venipede_(Pok%C3%A9mon),30,45,59,57,30,39,260
544,Whirlipede,https://bulbapedia.bulbagarden.net/wiki/Whirlipede_(Pok%C3%A9mon),40,55,99,47,40,79,360
545,Scolipede,https://bulbapedia.bulbagarden.net/wiki/Scolipede_(Pok%C3%A9mon),60,100,89,112,55,69,485
546,Cottonee,https://bulbapedia.bulbagarden.net/wiki/Cottonee_(Pok%C3%A9mon),40,27,60,66,37,50,280
547,Whimsicott,https://bulbapedia.bulbagarden.net/wiki/Whimsicott_(Pok%C3%A9mon),60,67,85,116,77,75,480
548,Petilil,https://bulbapedia.bulbagarden.net/wiki/Petilil_(Pok%C3%A9mon),45,35,50,30,70,50,280
549,Lilligant,https://bulbapedia.bulbagarden.net/wiki/Lilligant_(Pok%C3%A9mon),70,60,75,90,110,75,480
550,Basculin,https://bulbapedia.bulbagarden.net/wiki/Basculin_(Pok%C3%A9mon),70,92,65,98,80,55,460
551,Sandile,https://bulbapedia.bulbagarden.net/wiki/Sandile_(Pok%C3%A9mon),50,72,35,65,35,35,292
552,Krokorok,https://bulbapedia.bulbagarden.net/wiki/Krokorok_(Pok%C3%A9mon),60,82,45,74,45,45,351
553,Krookodile,https://bulbapedia.bulbagarden.net/wiki/Krookodile_(Pok%C3%A9mon),95,117,80,92,65,70,519
554,Darumaka,https://bulbapedia.bulbagarden.net/wiki/Darumaka_(Pok%C3%A9mon),70,90,45,50,15,45,315
555,Darmanitan Standard Mode,https://bulbapedia.bulbagarden.net/wiki/Darmanitan_(Pok%C3%A9mon),105,140,55,95,30,55,480
555,Darmanitan Zen Mode,https://bulbapedia.bulbagarden.net/wiki/Darmanitan_(Pok%C3%A9mon),105,30,105,55,140,105,540
556,Maractus,https://bulbapedia.bulbagarden.net/wiki/Maractus_(Pok%C3%A9mon),75,86,67,60,106,67,461
557,Dwebble,https://bulbapedia.bulbagarden.net/wiki/Dwebble_(Pok%C3%A9mon),50,65,85,55,35,35,325
558,Crustle,https://bulbapedia.bulbagarden.net/wiki/Crustle_(Pok%C3%A9mon),70,105,125,45,65,75,485
559,Scraggy,https://bulbapedia.bulbagarden.net/wiki/Scraggy_(Pok%C3%A9mon),50,75,70,48,35,70,348
560,Scrafty,https://bulbapedia.bulbagarden.net/wiki/Scrafty_(Pok%C3%A9mon),65,90,115,58,45,115,488
561,Sigilyph,https://bulbapedia.bulbagarden.net/wiki/Sigilyph_(Pok%C3%A9mon),72,58,80,97,103,80,490
562,Yamask,https://bulbapedia.bulbagarden.net/wiki/Yamask_(Pok%C3%A9mon),38,30,85,30,55,65,303
563,Cofagrigus,https://bulbapedia.bulbagarden.net/wiki/Cofagrigus_(Pok%C3%A9mon),58,50,145,30,95,105,483
564,Tirtouga,https://bulbapedia.bulbagarden.net/wiki/Tirtouga_(Pok%C3%A9mon),54,78,103,22,53,45,355
565,Carracosta,https://bulbapedia.bulbagarden.net/wiki/Carracosta_(Pok%C3%A9mon),74,108,133,32,83,65,495
566,Archen,https://bulbapedia.bulbagarden.net/wiki/Archen_(Pok%C3%A9mon),55,112,45,70,74,45,401
567,Archeops,https://bulbapedia.bulbagarden.net/wiki/Archeops_(Pok%C3%A9mon),75,140,65,110,112,65,567
568,Trubbish,https://bulbapedia.bulbagarden.net/wiki/Trubbish_(Pok%C3%A9mon),50,50,62,65,40,62,329
569,Garbodor,https://bulbapedia.bulbagarden.net/wiki/Garbodor_(Pok%C3%A9mon),80,95,82,75,60,82,474
570,Zorua,https://bulbapedia.bulbagarden.net/wiki/Zorua_(Pok%C3%A9mon),40,65,40,65,80,40,330
571,Zoroark,https://bulbapedia.bulbagarden.net/wiki/Zoroark_(Pok%C3%A9mon),60,105,60,105,120,60,510
572,Minccino,https://bulbapedia.bulbagarden.net/wiki/Minccino_(Pok%C3%A9mon),55,50,40,75,40,40,300
573,Cinccino,https://bulbapedia.bulbagarden.net/wiki/Cinccino_(Pok%C3%A9mon),75,95,60,115,65,60,470
574,Gothita,https://bulbapedia.bulbagarden.net/wiki/Gothita_(Pok%C3%A9mon),45,30,50,45,55,65,290
575,Gothorita,https://bulbapedia.bulbagarden.net/wiki/Gothorita_(Pok%C3%A9mon),60,45,70,55,75,85,390
576,Gothitelle,https://bulbapedia.bulbagarden.net/wiki/Gothitelle_(Pok%C3%A9mon),70,55,95,65,95,110,490
577,Solosis,https://bulbapedia.bulbagarden.net/wiki/Solosis_(Pok%C3%A9mon),45,30,40,20,105,50,290
578,Duosion,https://bulbapedia.bulbagarden.net/wiki/Duosion_(Pok%C3%A9mon),65,40,50,30,125,60,370
579,Reuniclus,https://bulbapedia.bulbagarden.net/wiki/Reuniclus_(Pok%C3%A9mon),110,65,75,30,125,85,490
580,Ducklett,https://bulbapedia.bulbagarden.net/wiki/Ducklett_(Pok%C3%A9mon),62,44,50,55,44,50,305
581,Swanna,https://bulbapedia.bulbagarden.net/wiki/Swanna_(Pok%C3%A9mon),75,87,63,98,87,63,473
582,Vanillite,https://bulbapedia.bulbagarden.net/wiki/Vanillite_(Pok%C3%A9mon),36,50,50,44,65,60,305
583,Vanillish,https://bulbapedia.bulbagarden.net/wiki/Vanillish_(Pok%C3%A9mon),51,65,65,59,80,75,395
584,Vanilluxe,https://bulbapedia.bulbagarden.net/wiki/Vanilluxe_(Pok%C3%A9mon),71,95,85,79,110,95,535
585,Deerling,https://bulbapedia.bulbagarden.net/wiki/Deerling_(Pok%C3%A9mon),60,60,50,75,40,50,335
586,Sawsbuck,https://bulbapedia.bulbagarden.net/wiki/Sawsbuck_(Pok%C3%A9mon),80,100,70,95,60,70,475
587,Emolga,https://bulbapedia.bulbagarden.net/wiki/Emolga_(Pok%C3%A9mon),55,75,60,103,75,60,428
588,Karrablast,https://bulbapedia.bulbagarden.net/wiki/Karrablast_(Pok%C3%A9mon),50,75,45,60,40,45,315
589,Escavalier,https://bulbapedia.bulbagarden.net/wiki/Escavalier_(Pok%C3%A9mon),70,135,105,20,60,105,495
590,Foongus,https://bulbapedia.bulbagarden.net/wiki/Foongus_(Pok%C3%A9mon),69,55,45,15,55,55,294
591,Amoonguss,https://bulbapedia.bulbagarden.net/wiki/Amoonguss_(Pok%C3%A9mon),114,85,70,30,85,80,464
592,Frillish,https://bulbapedia.bulbagarden.net/wiki/Frillish_(Pok%C3%A9mon),55,40,50,40,65,85,335
593,Jellicent,https://bulbapedia.bulbagarden.net/wiki/Jellicent_(Pok%C3%A9mon),100,60,70,60,85,105,480
594,Alomomola,https://bulbapedia.bulbagarden.net/wiki/Alomomola_(Pok%C3%A9mon),165,75,80,65,40,45,470
595,Joltik,https://bulbapedia.bulbagarden.net/wiki/Joltik_(Pok%C3%A9mon),50,47,50,65,57,50,319
596,Galvantula,https://bulbapedia.bulbagarden.net/wiki/Galvantula_(Pok%C3%A9mon),70,77,60,108,97,60,472
597,Ferroseed,https://bulbapedia.bulbagarden.net/wiki/Ferroseed_(Pok%C3%A9mon),44,50,91,10,24,86,305
598,Ferrothorn,https://bulbapedia.bulbagarden.net/wiki/Ferrothorn_(Pok%C3%A9mon),74,94,131,20,54,116,489
599,Klink,https://bulbapedia.bulbagarden.net/wiki/Klink_(Pok%C3%A9mon),40,55,70,30,45,60,300
600,Klang,https://bulbapedia.bulbagarden.net/wiki/Klang_(Pok%C3%A9mon),60,80,95,50,70,85,440
601,Klinklang,https://bulbapedia.bulbagarden.net/wiki/Klinklang_(Pok%C3%A9mon),60,100,115,90,70,85,520
602,Tynamo,https://bulbapedia.bulbagarden.net/wiki/Tynamo_(Pok%C3%A9mon),35,55,40,60,45,40,275
603,Eelektrik,https://bulbapedia.bulbagarden.net/wiki/Eelektrik_(Pok%C3%A9mon),65,85,70,40,75,70,405
604,Eelektross,https://bulbapedia.bulbagarden.net/wiki/Eelektross_(Pok%C3%A9mon),85,115,80,50,105,80,515
605,Elgyem,https://bulbapedia.bulbagarden.net/wiki/Elgyem_(Pok%C3%A9mon),55,55,55,30,85,55,335
606,Beheeyem,https://bulbapedia.bulbagarden.net/wiki/Beheeyem_(Pok%C3%A9mon),75,75,75,40,125,95,485
607,Litwick,https://bulbapedia.bulbagarden.net/wiki/Litwick_(Pok%C3%A9mon),50,30,55,20,65,55,275
608,Lampent,https://bulbapedia.bulbagarden.net/wiki/Lampent_(Pok%C3%A9mon),60,40,60,55,95,60,370
609,Chandelure,https://bulbapedia.bulbagarden.net/wiki/Chandelure_(Pok%C3%A9mon),60,55,90,80,145,90,520
610,Axew,https://bulbapedia.bulbagarden.net/wiki/Axew_(Pok%C3%A9mon),46,87,60,57,30,40,320
611,Fraxure,https://bulbapedia.bulbagarden.net/wiki/Fraxure_(Pok%C3%A9mon),66,117,70,67,40,50,410
612,Haxorus,https://bulbapedia.bulbagarden.net/wiki/Haxorus_(Pok%C3%A9mon),76,147,90,97,60,70,540
613,Cubchoo,https://bulbapedia.bulbagarden.net/wiki/Cubchoo_(Pok%C3%A9mon),55,70,40,40,60,40,305
614,Beartic,https://bulbapedia.bulbagarden.net/wiki/Beartic_(Pok%C3%A9mon),95,130,80,50,70,80,505
615,Cryogonal,https://bulbapedia.bulbagarden.net/wiki/Cryogonal_(Pok%C3%A9mon),80,50,50,105,95,135,515
616,Shelmet,https://bulbapedia.bulbagarden.net/wiki/Shelmet_(Pok%C3%A9mon),50,40,85,25,40,65,305
617,Accelgor,https://bulbapedia.bulbagarden.net/wiki/Accelgor_(Pok%C3%A9mon),80,70,40,145,100,60,495
618,Stunfisk,https://bulbapedia.bulbagarden.net/wiki/Stunfisk_(Pok%C3%A9mon),109,66,84,32,81,99,471
619,Mienfoo,https://bulbapedia.bulbagarden.net/wiki/Mienfoo_(Pok%C3%A9mon),45,85,50,65,55,50,350
620,Mienshao,https://bulbapedia.bulbagarden.net/wiki/Mienshao_(Pok%C3%A9mon),65,125,60,105,95,60,510
621,Druddigon,https://bulbapedia.bulbagarden.net/wiki/Druddigon_(Pok%C3%A9mon),77,120,90,48,60,90,485
622,Golett,https://bulbapedia.bulbagarden.net/wiki/Golett_(Pok%C3%A9mon),59,74,50,35,35,50,303
623,Golurk,https://bulbapedia.bulbagarden.net/wiki/Golurk_(Pok%C3%A9mon),89,124,80,55,55,80,483
624,Pawniard,https://bulbapedia.bulbagarden.net/wiki/Pawniard_(Pok%C3%A9mon),45,85,70,60,40,40,340
625,Bisharp,https://bulbapedia.bulbagarden.net/wiki/Bisharp_(Pok%C3%A9mon),65,125,100,70,60,70,490
626,Bouffalant,https://bulbapedia.bulbagarden.net/wiki/Bouffalant_(Pok%C3%A9mon),95,110,95,55,40,95,490
627,Rufflet,https://bulbapedia.bulbagarden.net/wiki/Rufflet_(Pok%C3%A9mon),70,83,50,60,37,50,350
628,Braviary,https://bulbapedia.bulbagarden.net/wiki/Braviary_(Pok%C3%A9mon),100,123,75,80,57,75,510
629,Vullaby,https://bulbapedia.bulbagarden.net/wiki/Vullaby_(Pok%C3%A9mon),70,55,75,60,45,65,370
630,Mandibuzz,https://bulbapedia.bulbagarden.net/wiki/Mandibuzz_(Pok%C3%A9mon),110,65,105,80,55,95,510
631,Heatmor,https://bulbapedia.bulbagarden.net/wiki/Heatmor_(Pok%C3%A9mon),85,97,66,65,105,66,484
632,Durant,https://bulbapedia.bulbagarden.net/wiki/Durant_(Pok%C3%A9mon),58,109,112,109,48,48,484
633,Deino,https://bulbapedia.bulbagarden.net/wiki/Deino_(Pok%C3%A9mon),52,65,50,38,45,50,300
634,Zweilous,https://bulbapedia.bulbagarden.net/wiki/Zweilous_(Pok%C3%A9mon),72,85,70,58,65,70,420
635,Hydreigon,https://bulbapedia.bulbagarden.net/wiki/Hydreigon_(Pok%C3%A9mon),92,105,90,98,125,90,600
636,Larvesta,https://bulbapedia.bulbagarden.net/wiki/Larvesta_(Pok%C3%A9mon),55,85,55,60,50,55,360
637,Volcarona,https://bulbapedia.bulbagarden.net/wiki/Volcarona_(Pok%C3%A9mon),85,60,65,100,135,105,550
638,Cobalion,https://bulbapedia.bulbagarden.net/wiki/Cobalion_(Pok%C3%A9mon),91,90,129,108,90,72,580
639,Terrakion,https://bulbapedia.bulbagarden.net/wiki/Terrakion_(Pok%C3%A9mon),91,129,90,108,72,90,580
640,Virizion,https://bulbapedia.bulbagarden.net/wiki/Virizion_(Pok%C3%A9mon),91,90,72,108,90,129,580
641,Tornadus Incarnate Forme,https://bulbapedia.bulbagarden.net/wiki/Tornadus_(Pok%C3%A9mon),79,115,70,111,125,80,580
641,Tornadus Therian Forme,https://bulbapedia.bulbagarden.net/wiki/Tornadus_(Pok%C3%A9mon),79,100,80,121,110,90,580
642,Thundurus Incarnate Forme,https://bulbapedia.bulbagarden.net/wiki/Thundurus_(Pok%C3%A9mon),79,115,70,111,125,80,580
642,Thundurus Therian Forme,https://bulbapedia.bulbagarden.net/wiki/Thundurus_(Pok%C3%A9mon),79,105,70,101,145,80,580
643,Reshiram,https://bulbapedia.bulbagarden.net/wiki/Reshiram_(Pok%C3%A9mon),100,120,100,90,150,120,680
644,Zekrom,https://bulbapedia.bulbagarden.net/wiki/Zekrom_(Pok%C3%A9mon),100,150,120,90,120,100,680
645,Landorus Incarnate Forme,https://bulbapedia.bulbagarden.net/wiki/Landorus_(Pok%C3%A9mon),89,125,90,101,115,80,600
645,Landorus Therian Forme,https://bulbapedia.bulbagarden.net/wiki/Landorus_(Pok%C3%A9mon),89,145,90,91,105,80,600
646,Kyurem,https://bulbapedia.bulbagarden.net/wiki/Kyurem_(Pok%C3%A9mon),125,130,90,95,130,90,660
646,Kyurem White Kyurem,https://bulbapedia.bulbagarden.net/wiki/Kyurem_(Pok%C3%A9mon),125,120,90,95,170,100,700
646,Kyurem Black Kyurem,https://bulbapedia.bulbagarden.net/wiki/Kyurem_(Pok%C3%A9mon),125,170,100,95,120,90,700
